,Unnamed: 0,Unnamed: 0.1,ID,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
5161,5161,5161,5161,1.05467e+18,"Actor Chetan Lashes out at Arjun Sarjas Friend Prashanth Sambargi over Complaints Against Him

Video Link  

ActorChetan ArjunSarja  SruthiHariharan PrashanthSambargi PremaBarahaMovie ArjunSarja SruthiHariharan Sandalwood 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5162,5162,5162,5162,1.05467e+18,"It is all publicity stunt in the name of  by activist actresses says  Harshika Say No and nobody would force you Stick on to truth 

 actressharshika agrees that nobody should disrespect women 

cinimirror kannada cinema News online karnataka 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5163,5163,5163,5163,1.05467e+18," Issued in public interest

 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5164,5164,5164,5164,1.05467e+18,"Its been  years

 
",0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,5165,5165,5165,1.05467e+18,"s Twitter gatekeepers power a peoples campaign in India 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5166,5166,5166,5166,1.05467e+18,"Marriage to  — ParineetiChopra gets candid


",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5167,5167,5167,5167,1.05467e+18,"After  Fiasco Tanushree Slaps Defamation Suit Against Rakhi Sawant For This Reason 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5168,5168,5168,5168,1.05467e+18,"BT  Movt effect Popular Playback Singer Arpita Chakraborty accuses lyricist Abhendra Kumar of sexual misconduct She said  that Abhendra Kumar last Aug sent her a Facebook message amp spoke about her private parts amp d conversation got worse Be bold Arpita take care GB 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5169,5169,5169,5169,1.05467e+18," Rakhi Sawant Responds To Tanushree On Her Defamation Case – Watch Video 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5170,5170,5170,5170,1.05467e+18,"There needs to be an end to this





sexualharrasement  movement harassed realwomentalk womentalk  India BaitaliG bibliosmiacDS ComPuspanjali chhutiis n 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5171,5171,5171,5171,1.05467e+18,"Tanushree Dutta files Rs  crore defamation case against Rakhi Sawant for her ‘Drug’ comment



TanushreeDutta RakhiSawant India  NanaPatekar 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5172,5172,5172,5172,1.05467e+18,"Hey I will be live on Twitter on rd October at  pm 

You can ask ur questions with AskSwatiMaliwal on  or any other issue related to women safety and empowerment 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5173,5173,5173,5173,1.05467e+18,"So Twitter Q amp A on  
DCW Chairperson SwatiJaiHind will be Live on Tuesday rd October    pm 
Tweet your Questions with AskSwatiMaliwal 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5176,5176,5176,5176,1.05467e+18," a great start but it wont end sexual violence Survivorauthor Sohaila Abdulali 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,5177,5177,5177,1.05467e+18,"Malaika Arora on  Movement Women should not be taken for granted –  movement 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5178,5178,5178,5178,1.05467e+18," effect 
",0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5179,5179,5179,5179,1.05466e+18,"Kaalateetham The potential  naari after  years who is enjoying now as अबला naari and the Congi perpetrator shamelessly doing Meethu Meethu 
",0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5180,5180,5180,5180,1.05466e+18,"Harshika Poonacha Criticises Me Too Says It Is For Publicity

Chitraloka  Controversy inindia actressharshika 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,5181,5181,5181,1.05466e+18,"The judiciary’s  moment 
",0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5182,5182,5182,5182,1.05466e+18,"The judiciary’s  moment 
",0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5183,5183,5183,5183,1.05466e+18,"Contact for free advertisement
mumbai breakingnews News hindinews Bollywood  cricket dhoni gambhir 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,5184,5184,5184,1.05466e+18,"How Indias  campaign different from US 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5185,5185,5185,5185,1.05466e+18,"AR Rahman supports  with a powerful message 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,5186,5186,5186,1.05466e+18,"While one of them is a businessman amp other one is a Chartered Accountant What is the use of their education then 
sin  Shame WomenPower  India Dowry TimesNews  
",0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5187,5187,5187,5187,1.05466e+18," from where to where 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,5188,5188,5188,1.05466e+18,"At least  women have written to me about how they were warned about SubrataBhowmick   India Sharing with Kavyas permission 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5189,5189,5189,5189,1.05466e+18,"there are some thing which have to be shown to the society 

 India Indianwomensafety RealityCheckIndia 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5190,5190,5190,5190,1.05466e+18,"Shatrughan Sinha Funny Statement On 
shatrughansinha  funnyreaction shatrughansinha
Watch Video   
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,5191,5191,5191,1.05466e+18,"The  movement continues to set the alarm bells ringing among the advertising folks in and around the country 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,5192,5192,5192,1.05466e+18,"Social media offers great freedom for victims to speak up  
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,5193,5193,5193,1.05466e+18,"After outpouring of  stories Congress grapples with Kavanaugh confirmation fallout 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5194,5194,5194,5194,1.05466e+18,"ARRahman Opens Up on  movement 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,5195,5195,5195,1.05466e+18,"RakhiSawant demands Rs  crore from TanushreeDutta for calling her a lower class girl




",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5196,5196,5196,5196,1.05466e+18,"actressharshika take on  movement  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,5197,5197,5197,1.05466e+18,"AskSwatiMaliwal

Im sure u will nt respond still want to ask
there was girl name soni who has been molested by aap volunteer
and ArvindKejriwal has asked him to do compromise What action have been  taken by DCW in this case 

KapilMishraIND 
mssirsa 
TajinderBagga 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,5198,5198,5198,1.05466e+18,"How Indias  is different from US

",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,5199,5199,5199,1.05465e+18,"There will be collateral damage but it’s necessary Kalki on  India movement 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,5200,5200,5200,1.05465e+18,"Lokpria YES Definitely Its above the Crimes registered in   India குழந்தைகுடுத்தஜெயக்குமார் but really doubt the TN Governor will listen because he himself is in Sex Scandal Issue What a Land of TamilNadu Shame  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5202,5202,5202,5202,1.05465e+18,"How Indias  is different from US

",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,5203,5203,5203,1.05465e+18,"Director SusiGanesan files a defamation case on LeenaManimegali
 TimesUp Chinmayi defamation Kanthaswamy 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,5204,5204,5204,1.05465e+18,"Friend You’re looking so hot 
Me Thank you 
Friend Mujh pe  mat kar dena for callin u hot India IronicallyMisUsed About time the women that are diluting itstop misusin the platform with their one sided false stories Bollywood KarimMorani FalselyAccused 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,5205,5205,5205,1.05465e+18,"True that MominaMustehsan ahadrazamir  KoKoKorina CokeStudio 
",0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5206,5206,5206,5206,1.05465e+18,"s Twitter gatekeepers power a peoples campaign in India

Life on the frontlines of Indias  is different from the movement that swept the US While America was more focused on workplace harassment Indias campaign has taken on a more diffuse character

Posted… 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,5207,5207,5207,1.05465e+18,"Either Bollywood or any other industry  every woman has the right to be safe at their place of work any misconduct or indecent behavior towards women should be immediately brought to the notice of concerned authorities Proud of women who came forward to seek justice  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5208,5208,5208,5208,1.05465e+18,"’s Twitter gatekeepers power a people’s campaign in India

Read 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,5209,5209,5209,1.05465e+18,"Would not advice girls to slap the office colleague who harrased you instead every office should have a committee to act on Such complains  TanushreeDutta in MumbaiManthan to sardesairajdeep  India  met sahiljoshii thakurshivangi supriyapd kamleshsutar 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,5210,5210,5210,1.05465e+18," Actress lekhawashington of Telugu Movie Vedam directed by DirKrish ing alluarjun and HeroManoj allegations over Tamil Hero Simbu washingtonlekha  India ArjunSarja SruthiHariharan TanushreeDutta RakhiSawant 


",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,5211,5211,5211,1.05465e+18,"Some names have shocked me AR Rahman on  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,5212,5212,5212,1.05465e+18,"“Intellect Judgement and ” by Iszzak 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5214,5214,5214,5214,1.05465e+18,"Indias  moment 
",0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5215,5215,5215,5215,1.05465e+18,"Radhika Apte On  I Genuinely Love That This Movement Has Finally Come 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5218,5218,5218,5218,1.05465e+18,"He was lucky He escaped  charges being slapped on him  India 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,5219,5219,5219,1.05464e+18,"How Indias  is different from US 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5220,5220,5220,5220,1.05464e+18,"Another  and Another day 
",0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5221,5221,5221,5221,1.05464e+18,"Panic attacks uncertain paycheck Whats behind Indias  campaign 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,5222,5222,5222,1.05464e+18," Karnataka Film Chamber of Commerce to hold a reconciliation meeting between Sruthi Hariharan and Arjun Sarja 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,5223,5223,5223,1.05464e+18," After Mogul subhashkapoor to be dropped out of AkshayKumar starrer JollyLLB series 

",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5224,5224,5224,5224,1.05464e+18," Would love to see our industry become cleaner respectful of women says ARRahman  

",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5225,5225,5225,5225,1.05464e+18,"Now this is bizarre Changing  Movement into classempowered womenvs massvulnerableWomen fight When it comes to DIGNITY each woman is equally vulnerable irrespective of class caste etc amp should be protected n supported by all tavleensingh 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5226,5226,5226,5226,1.05464e+18,"How India’s  campaign different from US 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5227,5227,5227,5227,1.05464e+18," is a Controversy created against Racial HysteriaRadha Ravi 

RadhaRavi RacialHysteria 

READ MORE 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5228,5228,5228,5228,1.05464e+18,"VikasBahls lawyer Fighting for the Pride and truth of Vikas 
 hrithikroshan Super hrithikvstiger ShadesOfSaaho 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,5229,5229,5229,1.05464e+18," Fallout Actor Wants Declaration from Actress Before Violent Scene 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,5230,5230,5230,1.05464e+18,"At last all of us respect law So lets file the cases which come up in inindia and if from both the sides whoever is culprit Should get STRONG PUNISHMENT Regardless of Men or Women Politicians Celebrities Anyone
 
Controversy 
India 
Liars 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5231,5231,5231,5231,1.05464e+18,"Tip of the day   
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,5232,5232,5232,1.05464e+18,"ArjunSarja responds on sexual harrasment allegations stated by shruthiHariharan

See Details 

ArjunSarja ShrutiHariharan prakashRaj  MeeTooIndia 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,5234,5234,5234,1.05464e+18,"Me Too After Mogul Subhash Kapoor to be removed from Jolly LLB franchise as well 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5236,5236,5236,5236,1.05464e+18,"The  movement thats has suddenly caught the rage is only about celebrities and people in power I wonder whats the condition of regular people facing such harassment at their workplace or personal lives 
",0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5237,5237,5237,5237,1.05463e+18,"On the way going to serve the food to the slam areas Jai Hind  PoorPeoplesCampaign food ngocokkontol NGOs womenempowerment food restaurants YouthOlympics YouthOlympics streetsnap modeling support  Arvindkejriwal NarendraModiJindabad NDTVNewsBeeps hungry 
",0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5238,5238,5238,5238,1.05463e+18,"More power to women 
Thank you DeccanChronicle for writing about yenpennae  
maalavikasundar saintunes India MVMT Chinmayi 
musiccomposer kumarnarayanan saintunes  ⁠ ⁠ india⁠ ⁠ Movement
 SONG  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5239,5239,5239,5239,1.05463e+18,"Kejriwal reaction after seeing CongressGayiTelLene 

 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5240,5240,5240,5240,1.05463e+18,"More power to women 
Thank you DeccanChronicle for writing about yenpennae  
maalavikasundar kumarin India MVMT 
musiccomposer kumarnarayanan saintunes   india Movement
 SONG  
",0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5241,5241,5241,5241,1.05463e+18,"Tanushree Dutta slaps INR mn defamation suit on Rakhi Sawant
 TanushreeDutta Defamation RakhiSawant 
Details here 

",0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5245,5245,5245,5245,1.05463e+18," wont end sexual violence Sohaila Abdulali

",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5247,5247,5247,5247,1.05463e+18,"Oscar award winning musician A R Rahman has shocked to see some names popping out in the Me Too list He says this campaign has given more power to victims same time need to use it very carefully  ARRahman Rahman  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,5248,5248,5248,1.05463e+18,"A great slap to society which is sitting in fire stage for the sake of well being  Women empowerment wont be so ease as  Chinmayi  simple ah mudika vendiyatha ivlo ezhuthu ethuku ipdi Ippo kooda poyi theiriyama slap pannunga Nanga nikkarom unga kooda 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249,5249,5249,5249,1.05463e+18,"Rana Daggubati to replace Nana Patekar in Housefull  after the  Movement

For more such updates visit 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5250,5250,5250,5250,1.05463e+18," After Mogul Subhash Kapoor to be dropped out of Akshay Kumar starrer Jolly LLB series Entertainment Bollywood 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5251,5251,5251,5251,1.05463e+18," Exceeds cofounder Afsar Zaidi accused of grabbing a woman from behind touching her breasts  read shocking account 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5252,5252,5252,5252,1.05463e+18," Karnataka Film Association to hold a reconciliation meeting between Arjun Sarja and Sruthi Hariharan 
",0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,5253,5253,5253,1.05463e+18,"Some of the names have shocked me  AR Rahman breaks his silence on  movement 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5254,5254,5254,5254,1.05463e+18,"Director Subhash Kapoor to be dropped from the Jolly LLB series
SubhashKapoor JollyLLB  Mogul AkshayKumar 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5255,5255,5255,5255,1.05463e+18,"Horrendous activities taking place in the safe city of Bhopal This happened with an acquaintance and no actions has been taken yet The accused also threatened the victim of rape if they put up a  account 
BhopalPolice CMMadhyaPradesh MPTourism KokilaB anshMohsin 
",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5256,5256,5256,5256,1.05463e+18,"Rana Daggubati to replace Nana Patekar in Housefull  after the  Movement 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,5257,5257,5257,1.05463e+18,"Hi All Were gearing up for the WeAct tweetathon today at  PM Theres lots to discuss and wed love it if you folks joined in  India MasalaBai TheQuint YouthKiAwaaz ActorSiddharth sandymridul kapurritu JaskiratSB iratrivedi nilanjanaroy Chinmayi 
",0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5258,5258,5258,5258,1.05463e+18," Karnataka Film Chamber of Commerce to hold a reconciliation meeting between Sruthi Hariharan and Arjun Sarja 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5259,5259,5259,5259,1.05463e+18,"  is a tool for some people to get publicityIts now being used as publicity stuntAbove all after Bishop Francos release the campaign has lost its momentum 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,5260,5260,5260,1.05463e+18,"women are feeling empowered and not feeling ashamed to talk about their issues says Madhoo
నేను వారికి అండగా నిలుస్తా
Read 
MadhooShah Madhubala  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5262,5262,5262,5262,1.05463e+18,"CTC season winner portraying sexual harassment of men You are not alone It is not just  it is youand 
Lets not make it a battle of genders Lets help each other dance wetoo TuesdayThoughts India Dangal contemporarydance 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,5264,5264,5264,1.05463e+18,"Ragini Verma deliver to you best services in Delhi
Click here to visit 
arslei
HappyBirthdayPrabhas
Arsenal
DaysForSRKDay
Ozil
baramura
WestTripura
mono
bajrangpunia
Leicester
 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5265,5265,5265,5265,1.05462e+18,"Rahman On  After Sister Says She Heard Stories About Vairamuthu 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,5267,5267,5267,1.05462e+18,"I wanted to spare the visual imagery for family on Facebook but alas I must share it I gather Update attached  SubrataBhowmick TheRestlessQuil I share my What Happened and Why I speak now 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5268,5268,5268,5268,1.05462e+18,"Is There Another Twist Behind Arjun Sarja Vs Sruthi Hariharans Me Too Controversy 
ಆ ದಿನಗಳು ಚೇತನ್ ಏನದು  ಲಕ್ಷದ ಕಥೆ

Chitraloka akarjunofficial sruthihariharan  inindia Controversy 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5269,5269,5269,5269,1.05462e+18,"How to know when your partner is betraying you
Click here 

raw bts
mpn exo 
rm monoishere
thankyouroman
mono got
prabhas
jimin rmono
houstonrally
rodaviva np
lullaby
presentyou
 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,5270,5270,5270,1.05462e+18,"ARRahman finally opens up about  and allegations against Vairamuthu  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5271,5271,5271,5271,1.05462e+18,"Movement  Know how and from where it all started
TVNews  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5272,5272,5272,5272,1.05462e+18,"I thought only Hira was messed up to actually cheat on her fiance and friend but just now saw Mani making fun of a lady’s appearance and  movement 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5273,5273,5273,5273,1.05462e+18,"FIVE women have come forward with  accounts involving Chetan Bhagat Sanjanachowhan shares a powerful account of her harassment at the hands of this man Also attaching the screenshots that expose his mindset 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5275,5275,5275,5275,1.05462e+18,"tavleensingh please use your voice to empower other voices who are finally speaking up against years of misogynyWhy enable toxic masculinity by saying that a woman is asking for it if she trusts that she will be safe And what is wrong if powerful women pave the way  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,5276,5276,5276,1.05462e+18," Listen up girl u gotta girl up  I believe in gender equality and not  in feminism  If the buger doesnt listen freakin beat the shit out and not submit and write a  story  Be strong be alive onieyks Feminists genderequity woman 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5277,5277,5277,5277,1.05462e+18," gossip not to be ignored 

Tanushreesays  rakhisawantt  India bollywood NanaPatekar  ganeshacharya mogossip 
",0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5278,5278,5278,5278,1.05462e+18,"CAN  DRIVE ROB ACCUSED OF LEGAL RIGHTS 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,5279,5279,5279,1.05462e+18,"News Update AR Rahman on  Be Careful in Creating a New Internet Justice System
Read News 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5280,5280,5280,5280,1.05462e+18,"Rahman On  After Sister Says She Heard Stories About Vairamuthu 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281,5281,5281,5281,1.05462e+18,"S FUTURE 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282,5282,5282,5282,1.05462e+18,"DCW chief Swati Maliwal will be live on twitter at pm today  rd Oct

You can ask ur questions with AskSwatiMaliwal on  or any other questions related to women safety and empowerment
SwatiJaiHind VandanaSsingh 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
